evento_id,viaje_id,carro_modelo,autonomia_km,origen_nombre,destino_nombre,evento_nodo,evento_lat,evento_lon,bateria_pct,km_restantes,electro_id,electro_nombre,electro_nodo,electro_lat,electro_lon,dist_electro_km
1327,20339,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,1197337518,6.991369,-73.068904,19.99,90.9563,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.6472
1328,20360,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,Sede Recreacional Catay,9389449476,6.99663,-73.080975,20.0,90.98,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.2791
1329,20388,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,839102956,7.107092,-73.115198,19.98,90.9317,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.4526
1330,20413,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Central,839099738,7.127294,-73.119114,19.96,90.8315,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.0862
1331,20441,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,599017167,7.03965,-73.090051,19.59,89.1519,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1332,20460,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,1110493817,7.055364,-73.090779,19.84,90.29,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1333,20484,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,599017167,7.03965,-73.090051,19.48,88.6128,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1334,20512,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,1713199343,7.003515,-73.094738,19.93,90.6836,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
1335,20541,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,1160299002,7.032956,-73.091548,19.97,90.8599,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9029
1336,20566,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Florida,2346415260,6.981525,-73.050516,19.99,90.9614,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.1354
1337,20587,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,Sede Recreacional Catay,1103269622,6.978265,-73.047951,19.99,90.9396,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.6964
1338,20615,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,PTAR Río Frío,839099493,7.077496,-73.103508,19.99,90.9631,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.1235
1339,20638,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,598409698,7.096104,-73.107861,19.99,90.9671,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.5448
1340,20662,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,599017173,7.038288,-73.089927,20.0,90.9985,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.9503
1341,20682,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,1116265256,7.025889,-73.097826,19.91,90.5881,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,10.2942
1342,20708,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),798576457,7.068598,-73.106509,19.96,90.8382,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.3698
1343,20732,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,PTAR Río Frío,839098649,7.04933,-73.080299,19.78,90.0166,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.4459
1344,20755,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UTS (Unidades Tecnológicas de Santander),1144131094,7.094328,-73.128612,19.96,90.8116,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,2.9651
1345,20779,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,598394824,7.065627,-73.08741,19.95,90.7746,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,3185
1346,20812,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Central,5397279501,7.109658,-73.115947,19.99,90941,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1084
1347,20834,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,5396462682,6.97547,-73.042512,19.98,90.9279,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.8568
1348,20854,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,7560402425,6.99641,-73.081573,19.99,90.9399,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.3511
1349,20878,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),600548554,7.112434,-73.118105,20.0,90994,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.5535
1350,20901,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UNAB,9326247879,7.091236,-73.128013,19.9,90.5357,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,3.3765
1351,20927,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,1113648075,6.991685,-73.061956,19.99,90.9442,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.8481
1352,20950,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,839101349,7.092943,-73.105889,20.0,90.9828,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1972
1353,20981,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UTS (Unidades Tecnológicas de Santander),810647116,7.061892,-73.092491,20.0,90.9843,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.3234
1354,21007,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,12691398639,7.128818,-73.119407,20.0,90.9969,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,1.7432
1355,21025,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,839094850,7.113758,-73.107122,19.98,90.9142,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.2158
1356,21052,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,PTAR Río Frío,5171693628,7.063526,-73.101744,19.91,90.6108,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.5741
1357,21082,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,19.87,90.3898,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1358,21104,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,PTAR Río Frío,619030762,7.061607,-73.100113,19.99,90.9671,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.4408
1359,21129,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Campus Florida,9627441961,7.068688,-73.090244,19.97,90.8839,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.7191
1360,21165,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,1713199335,7.003169,-73.096443,19.95,90.7829,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1361,21190,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1197396610,7.010396,-73.096515,19.87,90.4225,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.4592
1362,21219,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Campus Florida,615086718,7.113461,-73.114797,20.0,90.9825,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.8265
1363,21239,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),5173811201,7.067265,-73.10522,19.96,90.8233,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.5774
1364,21263,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UTS (Unidades Tecnológicas de Santander),12843060651,7.107744,-73.119217,19.98,90.9147,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.9045
1365,21292,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,1103818864,6.985606,-73.054132,19.99,90.9723,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.5414
1366,21316,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1197337157,6.990712,-73.073719,19.99,90.9642,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
1367,21334,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),5927860005,7.084739,-73.107663,19.99,90.9327,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.9699
1368,21361,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UNAB,582074749,7.116908,-73.109338,20.0,90.9786,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.2745
1369,21383,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Campus Florida,320404068,7.11824,-73.119956,20.0,90.9846,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.3407
1370,21413,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,PTAR Río Frío,5931787595,7.127858,-73.11938,19.99,90.9395,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,1.6355
1371,21435,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),1116265256,7.025889,-73.097826,20.0,90.99,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,10.2942
1372,21456,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,1197397036,7.013778,-73.09647,19.99,90.9477,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.8368
1373,21473,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,7560404098,7.005871,-73.099688,19.98,90.9293,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.7463
1374,21502,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),PTAR Río Frío,12966576994,7.096919,-73.102675,19.99,90.9583,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.1896
1375,21532,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1197395803,7.010822,-73.096433,19.93,90.6908,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.5074
1376,21547,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),12207926179,7.100168,-73.111448,19.84,90.2875,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.2278
1377,21572,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),7560402413,6.995835,-73.082937,20.0,90996,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.5303
1378,21593,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Florida,1110626615,7.058725,-73.10003,19.84,90.2778,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1379,21618,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1197337231,6.994904,-73.078364,20.0,90.9782,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9112
1380,21640,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,1713199343,7.003515,-73.094738,19.9,90.5292,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
1381,21665,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110493817,7.055364,-73.090779,19.66,89.4617,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1382,21687,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,1197337157,6.990712,-73.073719,19.94,90707,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
1383,21709,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,11126580666,6.994081,-73.077506,19.98,90.9222,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.7795
1384,21731,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,286626183,7.105091,-73.109418,19.95,90.7605,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.1361
1385,21754,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Central,4710791142,7.138636,-73.121214,19.97,90.8686,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.9183
1386,21780,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,599017167,7.03965,-73.090051,19.37,88.1482,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1387,21801,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,19.84,90.2745,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1388,21827,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599017226,7.031482,-73.094704,19.98,90.9238,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
1389,21852,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,PTAR Río Frío,1713199335,7.003169,-73.096443,19.98,90.8939,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1390,21875,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,599017879,7.035109,-73.090036,19.9,90.5445,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,8.6948
1391,21894,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.69,89.6114,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1392,21915,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UIS Campus Florida,810652052,7.063909,-73.087645,19.99,90.9345,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9249
1393,21946,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,12966576994,7.096919,-73.102675,19.95,90.7671,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.1896
1394,21969,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1713199343,7.003515,-73.094738,19.59,89.1337,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
1395,21992,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,1713199343,7.003515,-73.094738,19.96,90.8219,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
1396,22011,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,599017226,7.031482,-73.094704,19.95,90.7775,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
1397,22045,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),839089926,7.106151,-73.113684,19.99,90.9767,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.3114
1398,22069,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),PTAR Río Frío,798776397,7.070267,-73.111268,20.0,90.9814,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.1297
1399,22092,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,1110626615,7.058725,-73.10003,19.91,90.6001,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
1400,22118,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),773937752,7.070782,-73.107629,19.98,90.9047,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.7603
1401,22144,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),PTAR Río Frío,600242060,7.104443,-73.11023,19.99,90.9489,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.7206
1402,22164,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,598394824,7.065627,-73.08741,19.91,90.5769,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,3185
1403,22191,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Campus Florida,599100300,7.102049,-73.107382,19.92,90619,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.2283
1404,22217,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,4084057181,6.975233,-73.046561,19.99,90.9706,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.0716
1405,22244,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1160299002,7.032956,-73.091548,19.93,90.6997,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9029
1406,22272,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,PTAR Río Frío,619044251,7.070147,-73.113902,19.98,90.8997,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.4207
1407,22298,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1713199335,7.003169,-73.096443,19.99,90.9693,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1408,22317,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,570522794,7.05841,-73.08829,19.93,90.6955,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.2247
1409,22344,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UIS Campus Florida,5406624780,7.087119,-73.131697,19.96,90.8222,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,4.7302
1410,22369,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,5631396478,7.100096,-73.106835,19.99,90944,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.0
1411,22393,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UNAB,839097294,7.131054,-73.112798,20.0,90.9859,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,2.0789
1412,22415,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,606292524,7.060637,-73.091317,19.87,90.3958,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.6414
1413,22435,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),1110493817,7.055364,-73.090779,19.36,88.1009,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1414,22459,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Campus Central,5927767429,7.071631,-73.105808,19.98,90.9094,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.6716
1415,22481,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,19.89,90.5172,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1416,22512,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1197396610,7.010396,-73.096515,19.92,90.6567,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.4592
1417,22539,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Parque Tecnológico Guatiguará,1713199335,7.003169,-73.096443,19.95,90.7793,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1418,22562,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),619014510,7.067574,-73.105372,19.99,90.9767,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.5392
1419,22587,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Central,808301706,7.107678,-73.121998,19.98,90.8872,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.9323
1420,22609,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,598408615,7.084008,-73.101309,20.0,90981,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.8871
1421,22631,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,1110626233,7.061639,-73.099667,19.99,90.9553,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.3914
1422,22656,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.77,89942,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1423,22683,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Campus Florida,9659333837,7.116813,-73.118785,20.0,90998,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.2988
1424,22710,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UNAB,839099291,7.109292,-73.112306,19.99,90.9438,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,1.2552
1425,22738,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,Sede Recreacional Catay,1103269593,6.983863,-73.051592,20.0,90991,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.6559
1426,22756,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,PTAR Río Frío,845065294,7.063636,-73.097439,19.96,90.8248,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.7144
1427,22781,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,PTAR Río Frío,845065294,7.063636,-73.097439,19.91,90.5778,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.7144
1428,22803,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,839099738,7.127294,-73.119114,19.95,90.7916,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.0862
1429,22825,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),UIS Campus Florida,5631396478,7.100096,-73.106835,19.98,90.9057,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.0
1430,22852,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,839091739,7.115672,-73.106569,19.96,90.8292,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.1687
1431,22872,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,615081097,7.117794,-73.115472,19.98,90.8974,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.5832
1432,22895,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,839098414,7.054982,-73.092713,19.99,90.9404,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.4432
1433,22913,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UIS Campus Florida,810652044,7.062678,-73.088782,19.98,90.9259,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.8869
1434,22942,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,606292524,7.060637,-73.091317,19.9,90.5661,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.6414
1435,22967,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Campus Florida,1348110192,7.077065,-73.097254,20.0,90.9995,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.9036
1436,22998,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,1348110960,7.075133,-73.097702,20.0,90.9878,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.6559
1437,23031,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1197338283,6.996886,-73.086387,20.0,90.9829,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.9417
