vehiculo,gama,lat_actual,lon_actual,electrolinera,lat_electrolinera,lon_electrolinera,distancia_metros,bateria_al_recargar,nodos_recorridos
BYD DOLPHIN SURF 30 kWh Active,baja,7.0032251,-73.0548331,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,701.31,0.2,2996058
BYD DOLPHIN SURF 30 kWh Active,baja,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.1999,2997076
BYD DOLPHIN SURF 30 kWh Active,baja,7.0848415,-73.1080546,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1644.32,0.1988,2998220
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1998,2999419
BYD DOLPHIN SURF 30 kWh Active,baja,7.0886252,-73.1085314,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2072.11,0.1998,3000508
BYD DOLPHIN SURF 30 kWh Active,baja,7.103382,-73.1106076,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,847.74,0.1994,3001565
BYD DOLPHIN SURF 30 kWh Active,baja,7.0690571,-73.1288731,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5434.99,0.1988,3002798
BYD DOLPHIN SURF 30 kWh Active,baja,7.0787,-73.1083363,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,960.58,0.1994,3004048
BYD DOLPHIN SURF 30 kWh Active,baja,7.0552929,-73.0826591,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7555.47,0.1972,3005162
BYD DOLPHIN SURF 30 kWh Active,baja,7.0376337,-73.0729606,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5197.87,0.2,3006298
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.197,3007421
BYD DOLPHIN SURF 30 kWh Active,baja,7.0823528,-73.1081629,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1367.23,0.1998,3008595
BYD DOLPHIN SURF 30 kWh Active,baja,7.0773611,-73.1083648,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,811.64,0.1993,3009637
BYD DOLPHIN SURF 30 kWh Active,baja,7.1001676,-73.1114479,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1227.53,0.1983,3010758
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1974,3011967
BYD DOLPHIN SURF 30 kWh Active,baja,7.1022978,-73.1134318,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1155.35,0.1999,3013097
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1989,3014264
BYD DOLPHIN SURF 30 kWh Active,baja,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.1991,3015443
BYD DOLPHIN SURF 30 kWh Active,baja,6.991351,-73.0456684,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2398.03,0.199,3016605
BYD DOLPHIN SURF 30 kWh Active,baja,7.0844821,-73.1566561,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,1081.29,0.1976,3017722
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1975,3018885
BYD DOLPHIN SURF 30 kWh Active,baja,7.1091216,-73.1142274,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1164.18,0.1997,3019936
BYD DOLPHIN SURF 30 kWh Active,baja,6.9818572,-73.0497905,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3223.56,0.1998,3021071
BYD DOLPHIN SURF 30 kWh Active,baja,7.0739129,-73.1262436,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4756.12,0.1987,3022129
BYD DOLPHIN SURF 30 kWh Active,baja,7.1023707,-73.113339,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1142.29,0.2,3023239
BYD DOLPHIN SURF 30 kWh Active,baja,7.1074397,-73.1139617,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1353.72,0.1998,3024356
BYD DOLPHIN SURF 30 kWh Active,baja,7.110967,-73.1173336,Homecenter,7.115794947043329,-73.12049190407198,737.45,0.1997,3025472
BYD DOLPHIN SURF 30 kWh Active,baja,7.0861946,-73.1106201,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2250.98,0.1999,3026579
BYD DOLPHIN SURF 30 kWh Active,baja,7.0584097,-73.0882898,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5221.97,0.1988,3027658
BYD DOLPHIN SURF 30 kWh Active,baja,7.0893882,-73.1231995,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3387.02,0.1998,3028734
BYD DOLPHIN SURF 30 kWh Active,baja,7.0925105,-73.1239386,Éxito de la Rosita,7.113534997127967,-73.12309979445544,3185.81,0.1989,3029814
BYD DOLPHIN SURF 30 kWh Active,baja,7.0649512,-73.0968837,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1905.65,0.1996,3030849
BYD DOLPHIN SURF 30 kWh Active,baja,6.9767128,-73.047468,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3878.86,0.1999,3031939
BYD DOLPHIN SURF 30 kWh Active,baja,7.0931172,-73.1101618,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2603.24,0.2,3032982
BYD DOLPHIN SURF 30 kWh Active,baja,7.1055171,-73.1080131,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1081.86,0.1998,3034250
BYD DOLPHIN SURF 30 kWh Active,baja,7.1007788,-73.111325,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1179.92,0.2,3035368
BYD DOLPHIN SURF 30 kWh Active,baja,7.0939865,-73.1201813,Éxito de la Rosita,7.113534997127967,-73.12309979445544,3632.01,0.197,3036651
BYD DOLPHIN SURF 30 kWh Active,baja,6.9847608,-73.04336,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3344.03,0.1986,3037861
BYD DOLPHIN SURF 30 kWh Active,baja,7.0637132,-73.0949528,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2159.45,0.1998,3038910
BYD DOLPHIN SURF 30 kWh Active,baja,7.0922832,-73.1231624,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3017.56,0.1986,3039940
BYD DOLPHIN SURF 30 kWh Active,baja,7.1258764,-73.1103698,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1353.45,0.1999,3041241
BYD DOLPHIN SURF 30 kWh Active,baja,7.1313728,-73.1127733,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,2114.49,0.1996,3042415
BYD DOLPHIN SURF 30 kWh Active,baja,7.0063648,-73.0557703,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3164.54,0.1998,3043604
BYD DOLPHIN SURF 30 kWh Active,baja,7.0010091,-73.0594181,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2157.72,0.1998,3044649
BYD DOLPHIN SURF 30 kWh Active,baja,7.0502268,-73.0814851,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6967.36,0.1996,3045791
BYD DOLPHIN SURF 30 kWh Active,baja,7.1101136,-73.1076006,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,724.97,0.1985,3046981
BYD DOLPHIN SURF 30 kWh Active,baja,7.1001676,-73.1114479,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1227.53,0.1968,3048148
BYD DOLPHIN SURF 30 kWh Active,baja,7.0685307,-73.1019666,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1217.39,0.199,3049221
BYD DOLPHIN SURF 30 kWh Active,baja,7.0028801,-73.0551641,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,610.51,0.1999,3050265
BYD DOLPHIN SURF 30 kWh Active,baja,7.0619962,-73.0884969,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2804.08,0.1998,3051417
BYD DOLPHIN SURF 30 kWh Active,baja,7.0502268,-73.0814851,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6967.36,0.1998,3052555
BYD DOLPHIN SURF 30 kWh Active,baja,7.1057475,-73.1071491,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1319.55,0.1998,3053594
BYD DOLPHIN SURF 30 kWh Active,baja,7.0880855,-73.1329901,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,4252.83,0.1967,3054703
BYD DOLPHIN SURF 30 kWh Active,baja,7.0595108,-73.0896486,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.88,0.1986,3055696
BYD DOLPHIN SURF 30 kWh Active,baja,7.0376337,-73.0729606,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5197.87,0.1993,3056826
BYD DOLPHIN SURF 30 kWh Active,baja,7.0708512,-73.1048432,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,808.07,0.1999,3057905
BYD DOLPHIN SURF 30 kWh Active,baja,7.083758,-73.1477133,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,5727.07,0.1999,3058977
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1956,3060064
BYD DOLPHIN SURF 30 kWh Active,baja,7.037506,-73.0724986,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5939.31,0.1997,3061095
BYD DOLPHIN SURF 30 kWh Active,baja,7.0477123,-73.0791249,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6576.81,0.1997,3062230
BYD DOLPHIN SURF 30 kWh Active,baja,6.9869648,-73.0561499,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2201.17,0.1995,3063273
BYD DOLPHIN SURF 30 kWh Active,baja,7.0726814,-73.1069306,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,500.56,0.2,3064396
BYD DOLPHIN SURF 30 kWh Active,baja,7.050504,-73.0814398,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4266.73,0.1996,3065471
BYD DOLPHIN SURF 30 kWh Active,baja,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1992,3066564
BYD DOLPHIN SURF 30 kWh Active,baja,7.0010091,-73.0594181,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2157.72,0.1991,3067644
BYD DOLPHIN SURF 30 kWh Active,baja,7.0850948,-73.117994,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3103.65,0.1986,3068926
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1963,3070028
BYD DOLPHIN SURF 30 kWh Active,baja,7.0840145,-73.1534838,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2014.08,0.1981,3071108
BYD DOLPHIN SURF 30 kWh Active,baja,7.0497149,-73.0806379,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4391.35,0.1997,3072207
BYD DOLPHIN SURF 30 kWh Active,baja,7.0563708,-73.0828403,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3570.26,0.1999,3073404
BYD DOLPHIN SURF 30 kWh Active,baja,7.107868,-73.1213386,Éxito de la Rosita,7.113534997127967,-73.12309979445544,856.5,0.1999,3074579
BYD DOLPHIN SURF 30 kWh Active,baja,7.0854191,-73.1154132,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2936.88,0.1992,3075610
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1941,3076720
BYD DOLPHIN SURF 30 kWh Active,baja,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1997,3077828
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1976,3079057
BYD DOLPHIN SURF 30 kWh Active,baja,7.0586266,-73.0845049,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3522.46,0.1999,3080217
BYD DOLPHIN SURF 30 kWh Active,baja,7.0852985,-73.1126939,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2506.36,0.2,3081440
BYD DOLPHIN SURF 30 kWh Active,baja,7.0836631,-73.1482411,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.61,0.1978,3082577
BYD DOLPHIN SURF 30 kWh Active,baja,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1965,3083679
BYD DOLPHIN SURF 30 kWh Active,baja,7.0939865,-73.1201813,Éxito de la Rosita,7.113534997127967,-73.12309979445544,3632.01,0.1986,3084727
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.199,3085787
BYD DOLPHIN SURF 30 kWh Active,baja,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1988,3086984
BYD DOLPHIN SURF 30 kWh Active,baja,7.085926,-73.1135572,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2673.33,0.1993,3088082
BYD DOLPHIN SURF 30 kWh Active,baja,7.1147032,-73.1191487,Homecenter,7.115794947043329,-73.12049190407198,275.71,0.1998,3089226
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1958,3090317
BYD DOLPHIN SURF 30 kWh Active,baja,7.0859553,-73.115405,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2877.25,0.1995,3091431
BYD DOLPHIN SURF 30 kWh Active,baja,7.1371125,-73.1202368,Homecenter,7.115794947043329,-73.12049190407198,2833.83,0.1997,3092462
BYD DOLPHIN SURF 30 kWh Active,baja,7.0871525,-73.1181643,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3310.69,0.1999,3093671
BYD DOLPHIN SURF 30 kWh Active,baja,7.0862636,-73.1106877,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2261.68,0.2,3094743
BYD DOLPHIN SURF 30 kWh Active,baja,7.0145052,-73.057028,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1942.7,0.2,3095824
BYD DOLPHIN SURF 30 kWh Active,baja,7.0477123,-73.0791249,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6576.81,0.1989,3096963
BYD DOLPHIN SURF 30 kWh Active,baja,7.0253006,-73.064528,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4792.62,0.1989,3098045
BYD DOLPHIN SURF 30 kWh Active,baja,7.1370271,-73.1208754,Homecenter,7.115794947043329,-73.12049190407198,2735.75,0.2,3099283
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1991,3100459
BYD DOLPHIN SURF 30 kWh Active,baja,7.0558761,-73.0825877,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3632.95,0.1997,3101598
BYD DOLPHIN SURF 30 kWh Active,baja,7.1009462,-73.1300111,Éxito de la Rosita,7.113534997127967,-73.12309979445544,2595.7,0.1998,3102780
BYD DOLPHIN SURF 30 kWh Active,baja,7.1022573,-73.1096753,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1575.43,0.1992,3103820
BYD DOLPHIN SURF 30 kWh Active,baja,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1981,3104834
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1996,3105966
BYD DOLPHIN SURF 30 kWh Active,baja,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1982,3107147
BYD DOLPHIN SURF 30 kWh Active,baja,7.1170918,-73.1061888,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,346.31,0.1997,3108245
BYD DOLPHIN SURF 30 kWh Active,baja,7.1101136,-73.1076006,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,724.97,0.1986,3109368
BYD DOLPHIN SURF 30 kWh Active,baja,7.0628135,-73.0937917,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2149.27,0.1997,3110502
BYD DOLPHIN SURF 30 kWh Active,baja,7.0966934,-73.1271586,Éxito de la Rosita,7.113534997127967,-73.12309979445544,2472.88,0.1998,3111562
BYD DOLPHIN SURF 30 kWh Active,baja,7.0329433,-73.0711936,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4906.24,0.2,3112603
BYD DOLPHIN SURF 30 kWh Active,baja,7.0920487,-73.1094204,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2158.86,0.1995,3113718
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1995,3114803
BYD DOLPHIN SURF 30 kWh Active,baja,7.1082131,-73.1178373,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1000.06,0.1996,3115934
BYD DOLPHIN SURF 30 kWh Active,baja,7.1199421,-73.1207044,Homecenter,7.115794947043329,-73.12049190407198,547.28,0.1997,3117294
BYD DOLPHIN SURF 30 kWh Active,baja,7.1069755,-73.1220674,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1163.68,0.1995,3118488
BYD DOLPHIN SURF 30 kWh Active,baja,7.0685307,-73.1019666,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1217.39,0.1995,3119521
BYD DOLPHIN SURF 30 kWh Active,baja,7.077493,-73.1246499,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4306.84,0.1991,3120686
BYD DOLPHIN SURF 30 kWh Active,baja,7.0787,-73.1083363,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,960.58,0.1993,3121868
BYD DOLPHIN SURF 30 kWh Active,baja,7.0212692,-73.0609293,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5396.48,0.1998,3123034
BYD DOLPHIN SURF 30 kWh Active,baja,7.1269491,-73.1191732,Homecenter,7.115794947043329,-73.12049190407198,1531.37,0.2,3124239
BYD DOLPHIN SURF 30 kWh Active,baja,7.0844821,-73.1566561,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,1081.29,0.1969,3125516
BYD DOLPHIN SURF 30 kWh Active,baja,7.0776341,-73.1079166,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1061.61,0.1993,3126553
BYD DOLPHIN SURF 30 kWh Active,baja,7.1026708,-73.1127482,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1066.89,0.1998,3127723
BYD DOLPHIN SURF 30 kWh Active,baja,7.1226168,-73.1227241,Homecenter,7.115794947043329,-73.12049190407198,1020.52,0.1999,3128834
BYD DOLPHIN SURF 30 kWh Active,baja,7.0552929,-73.0826591,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7555.47,0.1999,3129953
BYD DOLPHIN SURF 30 kWh Active,baja,7.0649512,-73.0968837,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1905.65,0.199,3131050
BYD DOLPHIN SURF 30 kWh Active,baja,7.0389657,-73.0742196,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5688.92,0.1991,3132127
BYD DOLPHIN SURF 30 kWh Active,baja,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1999,3133227
BYD DOLPHIN SURF 30 kWh Active,baja,7.1212476,-73.1165786,Homecenter,7.115794947043329,-73.12049190407198,832.06,0.2,3134422
BYD DOLPHIN SURF 30 kWh Active,baja,6.9820709,-73.0443423,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3664.37,0.2,3135459
BYD DOLPHIN SURF 30 kWh Active,baja,7.0823528,-73.1081629,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1367.23,0.1998,3136656
BYD DOLPHIN SURF 30 kWh Active,baja,7.1269646,-73.119225,Homecenter,7.115794947043329,-73.12049190407198,1537.34,0.1994,3137673
BYD DOLPHIN SURF 30 kWh Active,baja,7.0696228,-73.1033745,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1020.09,0.1997,3138781
BYD DOLPHIN SURF 30 kWh Active,baja,7.1199421,-73.1207044,Homecenter,7.115794947043329,-73.12049190407198,547.28,0.1996,3139860
BYD DOLPHIN SURF 30 kWh Active,baja,7.0153986,-73.0573508,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2048.51,0.1992,3141030
BYD DOLPHIN SURF 30 kWh Active,baja,7.0667561,-73.0999129,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2102.57,0.2,3142093
BYD DOLPHIN SURF 30 kWh Active,baja,7.0637132,-73.0949528,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2159.45,0.1999,3143075
BYD DOLPHIN SURF 30 kWh Active,baja,7.0887173,-73.1339386,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,3695.96,0.2,3144303
BYD DOLPHIN SURF 30 kWh Active,baja,7.1072636,-73.1151448,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1108.05,0.1992,3145416
BYD DOLPHIN SURF 30 kWh Active,baja,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1975,3146561
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1968,3147731
BYD DOLPHIN SURF 30 kWh Active,baja,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.199,3148970
BYD DOLPHIN SURF 30 kWh Active,baja,7.0497149,-73.0806379,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4391.35,0.1999,3150098
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1977,3151262
BYD DOLPHIN SURF 30 kWh Active,baja,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1943,3152353
BYD DOLPHIN SURF 30 kWh Active,baja,7.0726814,-73.1069306,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,500.56,0.1994,3153469
BYD DOLPHIN SURF 30 kWh Active,baja,7.0898607,-73.1328352,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,4039.43,0.1997,3154588
BYD DOLPHIN SURF 30 kWh Active,baja,7.1097591,-73.1061942,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1322.32,0.1996,3155735
BYD DOLPHIN SURF 30 kWh Active,baja,7.1001676,-73.1114479,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1227.53,0.197,3156854
BYD DOLPHIN SURF 30 kWh Active,baja,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1958,3157890
BYD DOLPHIN SURF 30 kWh Active,baja,7.0854191,-73.1154132,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2936.88,0.1999,3158998
BYD DOLPHIN SURF 30 kWh Active,baja,7.0552929,-73.0826591,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7555.47,0.1997,3160091
BYD DOLPHIN SURF 30 kWh Active,baja,7.0196158,-73.0593776,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2584.91,0.1986,3161197
BYD DOLPHIN SURF 30 kWh Active,baja,7.0883276,-73.1085353,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2162.06,0.1997,3162299
BYD DOLPHIN SURF 30 kWh Active,baja,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1998,3163433
BYD DOLPHIN SURF 30 kWh Active,baja,7.0931172,-73.1101618,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2603.24,0.2,3164560
BYD DOLPHIN SURF 30 kWh Active,baja,7.0669472,-73.0996554,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1527.32,0.1986,3165749
BYD DOLPHIN SURF 30 kWh Active,baja,7.0839773,-73.1076877,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2849.9,0.1999,3166962
BYD DOLPHIN SURF 30 kWh Active,baja,7.0740049,-73.1077721,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1240.04,0.1994,3168017
BYD DOLPHIN SURF 30 kWh Active,baja,6.9881213,-73.0524663,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2273.02,0.1998,3169142
BYD DOLPHIN SURF 30 kWh Active,baja,7.1121393,-73.1079222,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,496.58,0.1997,3170215
BYD DOLPHIN SURF 30 kWh Active,baja,7.0268473,-73.0666326,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3725.54,0.1998,3171332
BYD DOLPHIN SURF 30 kWh Active,baja,7.0649512,-73.0968837,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1905.65,0.1993,3172479
BYD DOLPHIN SURF 30 kWh Active,baja,6.9951091,-73.0485329,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1872.97,0.1993,3173641
BYD DOLPHIN SURF 30 kWh Active,baja,7.0871187,-73.131697,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4735.32,0.1985,3174648
BYD DOLPHIN SURF 30 kWh Active,baja,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1992,3175743
BYD DOLPHIN SURF 30 kWh Active,baja,7.0669472,-73.0996554,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1527.32,0.1983,3176976
BYD DOLPHIN SURF 30 kWh Active,baja,6.997692,-73.0513018,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1453.1,0.1994,3178045
BYD DOLPHIN SURF 30 kWh Active,baja,7.0872859,-73.1223607,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3652.16,0.1998,3179203
BYD DOLPHIN SURF 30 kWh Active,baja,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1991,3180235
BYD DOLPHIN SURF 30 kWh Active,baja,7.0368058,-73.0721368,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6283.43,0.1997,3181292
BYD DOLPHIN SURF 30 kWh Active,baja,7.038461,-73.0741418,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5357.43,0.1997,3182465
